device_name,timestamp_ms,value,datetime,year,month
DS,1191211200000,1619268,2007-10-01 04:00:00,2007,10
DS,1193889600000,2950964,2007-11-01 04:00:00,2007,11
DS,1196485200000,7539709,2007-12-01 05:00:00,2007,12
DS,1199163600000,1919012,2008-01-01 05:00:00,2008,1
DS,1201842000000,1640672,2008-02-01 05:00:00,2008,2
DS,1204347600000,1920073,2008-03-01 05:00:00,2008,3
DS,1207022400000,1514136,2008-04-01 04:00:00,2008,4
DS,1209614400000,1387098,2008-05-01 04:00:00,2008,5
DS,1212292800000,2217186,2008-06-01 04:00:00,2008,6
DS,1214884800000,1964577,2008-07-01 04:00:00,2008,7
DS,1217563200000,1645388,2008-08-01 04:00:00,2008,8
DS,1220241600000,1838789,2008-09-01 04:00:00,2008,9
DS,1222833600000,1722897,2008-10-01 04:00:00,2008,10
DS,1225512000000,3883372,2008-11-01 04:00:00,2008,11
DS,1228107600000,7623240,2008-12-01 05:00:00,2008,12
DS,1230786000000,1601327,2009-01-01 05:00:00,2009,1
DS,1233464400000,1352115,2009-02-01 05:00:00,2009,2
DS,1235883600000,1932586,2009-03-01 05:00:00,2009,3
DS,1238558400000,2269545,2009-04-01 04:00:00,2009,4
DS,1241150400000,1504343,2009-05-01 04:00:00,2009,5
DS,1243828800000,1905843,2009-06-01 04:00:00,2009,6
DS,1246420800000,1740345,2009-07-01 04:00:00,2009,7
DS,1249099200000,1431910,2009-08-01 04:00:00,2009,8
DS,1251777600000,1673764,2009-09-01 04:00:00,2009,9
DS,1254369600000,1351850,2009-10-01 04:00:00,2009,10
DS,1257048000000,3303119,2009-11-01 04:00:00,2009,11
DS,1259643600000,6992991,2009-12-01 05:00:00,2009,12
DS,1262322000000,1395662,2010-01-01 05:00:00,2010,1
DS,1265000400000,1167485,2010-02-01 05:00:00,2010,2
DS,1267419600000,1728454,2010-03-01 05:00:00,2010,3
DS,1270094400000,1110130,2010-04-01 04:00:00,2010,4
DS,1272686400000,992167,2010-05-01 04:00:00,2010,5
DS,1275364800000,1353731,2010-06-01 04:00:00,2010,6
DS,1277956800000,1119808,2010-07-01 04:00:00,2010,7
DS,1280635200000,1056699,2010-08-01 04:00:00,2010,8
DS,1283313600000,1341702,2010-09-01 04:00:00,2010,9
DS,1285905600000,1068900,2010-10-01 04:00:00,2010,10
DS,1288584000000,2555295,2010-11-01 04:00:00,2010,11
DS,1291179600000,5425354,2010-12-01 05:00:00,2010,12
DS,1293858000000,1106729,2011-01-01 05:00:00,2011,1
DS,1296536400000,853681,2011-02-01 05:00:00,2011,2
DS,1298955600000,993462,2011-03-01 05:00:00,2011,3
DS,1301630400000,664277,2011-04-01 04:00:00,2011,4
DS,1304222400000,581254,2011-05-01 04:00:00,2011,5
DS,1306900800000,790784,2011-06-01 04:00:00,2011,6
DS,1309492800000,681258,2011-07-01 04:00:00,2011,7
DS,1312171200000,509661,2011-08-01 04:00:00,2011,8
DS,1314849600000,472938,2011-09-01 04:00:00,2011,9
DS,1317441600000,348059,2011-10-01 04:00:00,2011,10
DS,1320120000000,803002,2011-11-01 04:00:00,2011,11
DS,1322715600000,1555570,2011-12-01 05:00:00,2011,12
DS,1325394000000,258875,2012-01-01 05:00:00,2012,1
DS,1328072400000,215245,2012-02-01 05:00:00,2012,2
DS,1330578000000,217961,2012-03-01 05:00:00,2012,3
DS,1333252800000,159993,2012-04-01 04:00:00,2012,4
DS,1335844800000,179686,2012-05-01 04:00:00,2012,5
DS,1338523200000,256426,2012-06-01 04:00:00,2012,6
DS,1341115200000,154423,2012-07-01 04:00:00,2012,7
DS,1343793600000,136190,2012-08-01 04:00:00,2012,8
DS,1346472000000,189495,2012-09-01 04:00:00,2012,9
DS,1349064000000,153480,2012-10-01 04:00:00,2012,10
DS,1351742400000,486701,2012-11-01 04:00:00,2012,11
DS,1354338000000,850588,2012-12-01 05:00:00,2012,12
DS,1357016400000,128404,2013-01-01 05:00:00,2013,1
DS,1359694800000,105684,2013-02-01 05:00:00,2013,2
DS,1362114000000,99836,2013-03-01 05:00:00,2013,3
DS,1364788800000,76299,2013-04-01 04:00:00,2013,4
DS,1367380800000,69268,2013-05-01 04:00:00,2013,5
DS,1370059200000,83111,2013-06-01 04:00:00,2013,6
DS,1372651200000,60678,2013-07-01 04:00:00,2013,7
DS,1375329600000,55547,2013-08-01 04:00:00,2013,8
DS,1378008000000,61952,2013-09-01 04:00:00,2013,9
DS,1380600000000,44585,2013-10-01 04:00:00,2013,10
DS,1383278400000,74122,2013-11-01 04:00:00,2013,11
DS,1385874000000,89517,2013-12-01 05:00:00,2013,12
PS3,1162357200000,394937,2006-11-01 05:00:00,2006,11
PS3,1164949200000,857103,2006-12-01 05:00:00,2006,12
PS3,1167627600000,380096,2007-01-01 05:00:00,2007,1
PS3,1170306000000,240586,2007-02-01 05:00:00,2007,2
PS3,1172725200000,984653,2007-03-01 05:00:00,2007,3
PS3,1175400000000,376438,2007-04-01 04:00:00,2007,4
PS3,1177992000000,280595,2007-05-01 04:00:00,2007,5
PS3,1180670400000,301805,2007-06-01 04:00:00,2007,6
PS3,1183262400000,367753,2007-07-01 04:00:00,2007,7
PS3,1185940800000,401894,2007-08-01 04:00:00,2007,8
PS3,1188619200000,437547,2007-09-01 04:00:00,2007,9
PS3,1191211200000,569550,2007-10-01 04:00:00,2007,10
PS3,1193889600000,1038835,2007-11-01 04:00:00,2007,11
PS3,1196485200000,2545129,2007-12-01 05:00:00,2007,12
PS3,1199163600000,963197,2008-01-01 05:00:00,2008,1
PS3,1201842000000,672824,2008-02-01 05:00:00,2008,2
PS3,1204347600000,821322,2008-03-01 05:00:00,2008,3
PS3,1207022400000,649734,2008-04-01 04:00:00,2008,4
PS3,1209614400000,547789,2008-05-01 04:00:00,2008,5
PS3,1212292800000,912491,2008-06-01 04:00:00,2008,6
PS3,1214884800000,477756,2008-07-01 04:00:00,2008,7
PS3,1217563200000,545269,2008-08-01 04:00:00,2008,8
PS3,1220241600000,671545,2008-09-01 04:00:00,2008,9
PS3,1222833600000,673788,2008-10-01 04:00:00,2008,10
PS3,1225512000000,1186643,2008-11-01 04:00:00,2008,11
PS3,1228107600000,2390995,2008-12-01 05:00:00,2008,12
PS3,1230786000000,675324,2009-01-01 05:00:00,2009,1
PS3,1233464400000,601133,2009-02-01 05:00:00,2009,2
PS3,1235883600000,756680,2009-03-01 05:00:00,2009,3
PS3,1238558400000,494631,2009-04-01 04:00:00,2009,4
PS3,1241150400000,415651,2009-05-01 04:00:00,2009,5
PS3,1243828800000,543981,2009-06-01 04:00:00,2009,6
PS3,1246420800000,430546,2009-07-01 04:00:00,2009,7
PS3,1249099200000,468389,2009-08-01 04:00:00,2009,8
PS3,1251777600000,1808718,2009-09-01 04:00:00,2009,9
PS3,1254369600000,1108912,2009-10-01 04:00:00,2009,10
PS3,1257048000000,2034829,2009-11-01 04:00:00,2009,11
PS3,1259643600000,3955374,2009-12-01 05:00:00,2009,12
PS3,1262322000000,1085432,2010-01-01 05:00:00,2010,1
PS3,1265000400000,933534,2010-02-01 05:00:00,2010,2
PS3,1267419600000,1188458,2010-03-01 05:00:00,2010,3
PS3,1270094400000,680620,2010-04-01 04:00:00,2010,4
PS3,1272686400000,612665,2010-05-01 04:00:00,2010,5
PS3,1275364800000,786996,2010-06-01 04:00:00,2010,6
PS3,1277956800000,656183,2010-07-01 04:00:00,2010,7
PS3,1280635200000,671234,2010-08-01 04:00:00,2010,8
PS3,1283313600000,925557,2010-09-01 04:00:00,2010,9
PS3,1285905600000,975786,2010-10-01 04:00:00,2010,10
PS3,1288584000000,1776204,2010-11-01 04:00:00,2010,11
PS3,1291179600000,3529671,2010-12-01 05:00:00,2010,12
PS3,1293858000000,1042369,2011-01-01 05:00:00,2011,1
PS3,1296536400000,986536,2011-02-01 05:00:00,2011,2
PS3,1298955600000,1035122,2011-03-01 05:00:00,2011,3
PS3,1301630400000,726164,2011-04-01 04:00:00,2011,4
PS3,1304222400000,640059,2011-05-01 04:00:00,2011,5
PS3,1306900800000,881685,2011-06-01 04:00:00,2011,6
PS3,1309492800000,698663,2011-07-01 04:00:00,2011,7
PS3,1312171200000,801127,2011-08-01 04:00:00,2011,8
PS3,1314849600000,1297026,2011-09-01 04:00:00,2011,9
PS3,1317441600000,1062188,2011-10-01 04:00:00,2011,10
PS3,1320120000000,2024769,2011-11-01 04:00:00,2011,11
PS3,1322715600000,3467412,2011-12-01 05:00:00,2011,12
PS3,1325394000000,1009070,2012-01-01 05:00:00,2012,1
PS3,1328072400000,864652,2012-02-01 05:00:00,2012,2
PS3,1330578000000,985693,2012-03-01 05:00:00,2012,3
PS3,1333252800000,669345,2012-04-01 04:00:00,2012,4
PS3,1335844800000,550460,2012-05-01 04:00:00,2012,5
PS3,1338523200000,705978,2012-06-01 04:00:00,2012,6
PS3,1341115200000,537716,2012-07-01 04:00:00,2012,7
PS3,1343793600000,533583,2012-08-01 04:00:00,2012,8
PS3,1346472000000,715197,2012-09-01 04:00:00,2012,9
PS3,1349064000000,878941,2012-10-01 04:00:00,2012,10
PS3,1351742400000,1871379,2012-11-01 04:00:00,2012,11
PS3,1354338000000,2666103,2012-12-01 05:00:00,2012,12
PS3,1357016400000,966529,2013-01-01 05:00:00,2013,1
PS3,1359694800000,670232,2013-02-01 05:00:00,2013,2
PS3,1362114000000,704851,2013-03-01 05:00:00,2013,3
PS3,1364788800000,464042,2013-04-01 04:00:00,2013,4
PS3,1367380800000,403057,2013-05-01 04:00:00,2013,5
PS3,1370059200000,486229,2013-06-01 04:00:00,2013,6
PS3,1372651200000,341906,2013-07-01 04:00:00,2013,7
PS3,1375329600000,381231,2013-08-01 04:00:00,2013,8
PS3,1378008000000,814597,2013-09-01 04:00:00,2013,9
PS3,1380600000000,514577,2013-10-01 04:00:00,2013,10
PS3,1383278400000,1015555,2013-11-01 04:00:00,2013,11
PS3,1385874000000,1432741,2013-12-01 05:00:00,2013,12
PS3,1388552400000,342396,2014-01-01 05:00:00,2014,1
PS3,1391230800000,312596,2014-02-01 05:00:00,2014,2
PS3,1393650000000,373045,2014-03-01 05:00:00,2014,3
PS3,1396324800000,225320,2014-04-01 04:00:00,2014,4
PS3,1398916800000,205208,2014-05-01 04:00:00,2014,5
PS3,1401595200000,243118,2014-06-01 04:00:00,2014,6
PS3,1404187200000,180452,2014-07-01 04:00:00,2014,7
PS3,1406865600000,159891,2014-08-01 04:00:00,2014,8
PS3,1409544000000,237455,2014-09-01 04:00:00,2014,9
PS3,1412136000000,176339,2014-10-01 04:00:00,2014,10
PS3,1414814400000,315466,2014-11-01 04:00:00,2014,11
PS3,1417410000000,520605,2014-12-01 05:00:00,2014,12
PS3,1420088400000,180735,2015-01-01 05:00:00,2015,1
PS3,1422766800000,178076,2015-02-01 05:00:00,2015,2
PS3,1425186000000,189644,2015-03-01 05:00:00,2015,3
PS3,1427860800000,125349,2015-04-01 04:00:00,2015,4
PS3,1430452800000,105790,2015-05-01 04:00:00,2015,5
PS3,1433131200000,115615,2015-06-01 04:00:00,2015,6
PS3,1435723200000,82896,2015-07-01 04:00:00,2015,7
PS3,1438401600000,79761,2015-08-01 04:00:00,2015,8
PS3,1441080000000,105936,2015-09-01 04:00:00,2015,9
PS3,1443672000000,84547,2015-10-01 04:00:00,2015,10
PS3,1446350400000,106272,2015-11-01 04:00:00,2015,11
PS3,1448946000000,275753,2015-12-01 05:00:00,2015,12
PS3,1451624400000,58372,2016-01-01 05:00:00,2016,1
PS3,1454302800000,55627,2016-02-01 05:00:00,2016,2
PS3,1456808400000,59828,2016-03-01 05:00:00,2016,3
PS3,1459483200000,44182,2016-04-01 04:00:00,2016,4
PS3,1462075200000,43758,2016-05-01 04:00:00,2016,5
PS3,1464753600000,50011,2016-06-01 04:00:00,2016,6
PS3,1467345600000,35936,2016-07-01 04:00:00,2016,7
PS3,1470024000000,36296,2016-08-01 04:00:00,2016,8
PS3,1472702400000,65230,2016-09-01 04:00:00,2016,9
PS3,1475294400000,39824,2016-10-01 04:00:00,2016,10
PS3,1477972800000,55880,2016-11-01 04:00:00,2016,11
PS3,1480568400000,89172,2016-12-01 05:00:00,2016,12
PS3,1483246800000,30952,2017-01-01 05:00:00,2017,1
PS3,1485925200000,21973,2017-02-01 05:00:00,2017,2
PS3,1488344400000,31313,2017-03-01 05:00:00,2017,3
PS3,1491019200000,18531,2017-04-01 04:00:00,2017,4
PS3,1493611200000,18839,2017-05-01 04:00:00,2017,5
PS3,1496289600000,19619,2017-06-01 04:00:00,2017,6
PS3,1498881600000,9872,2017-07-01 04:00:00,2017,7
PS3,1501560000000,9485,2017-08-01 04:00:00,2017,8
PS3,1504238400000,9514,2017-09-01 04:00:00,2017,9
PS3,1506830400000,5993,2017-10-01 04:00:00,2017,10
PS3,1509508800000,6187,2017-11-01 04:00:00,2017,11
PS3,1512104400000,8149,2017-12-01 05:00:00,2017,12
3DS,1296536400000,374164,2011-02-01 05:00:00,2011,2
3DS,1298955600000,1375252,2011-03-01 05:00:00,2011,3
3DS,1301630400000,561085,2011-04-01 04:00:00,2011,4
3DS,1304222400000,319762,2011-05-01 04:00:00,2011,5
3DS,1306900800000,419033,2011-06-01 04:00:00,2011,6
3DS,1309492800000,309884,2011-07-01 04:00:00,2011,7
3DS,1312171200000,892306,2011-08-01 04:00:00,2011,8
3DS,1314849600000,852301,2011-09-01 04:00:00,2011,9
3DS,1317441600000,746627,2011-10-01 04:00:00,2011,10
3DS,1320120000000,1900746,2011-11-01 04:00:00,2011,11
3DS,1322715600000,4800817,2011-12-01 05:00:00,2011,12
3DS,1325394000000,1021720,2012-01-01 05:00:00,2012,1
3DS,1328072400000,741718,2012-02-01 05:00:00,2012,2
3DS,1330578000000,832592,2012-03-01 05:00:00,2012,3
3DS,1333252800000,608049,2012-04-01 04:00:00,2012,4
3DS,1335844800000,492778,2012-05-01 04:00:00,2012,5
3DS,1338523200000,709203,2012-06-01 04:00:00,2012,6
3DS,1341115200000,696583,2012-07-01 04:00:00,2012,7
3DS,1343793600000,923746,2012-08-01 04:00:00,2012,8
3DS,1346472000000,949346,2012-09-01 04:00:00,2012,9
3DS,1349064000000,819659,2012-10-01 04:00:00,2012,10
3DS,1351742400000,1669873,2012-11-01 04:00:00,2012,11
3DS,1354338000000,3942270,2012-12-01 05:00:00,2012,12
3DS,1357016400000,1034745,2013-01-01 05:00:00,2013,1
3DS,1359694800000,706074,2013-02-01 05:00:00,2013,2
3DS,1362114000000,761735,2013-03-01 05:00:00,2013,3
3DS,1364788800000,579170,2013-04-01 04:00:00,2013,4
3DS,1367380800000,465051,2013-05-01 04:00:00,2013,5
3DS,1370059200000,751021,2013-06-01 04:00:00,2013,6
3DS,1372651200000,552560,2013-07-01 04:00:00,2013,7
3DS,1375329600000,599391,2013-08-01 04:00:00,2013,8
3DS,1378008000000,1246998,2013-09-01 04:00:00,2013,9
3DS,1380600000000,1512507,2013-10-01 04:00:00,2013,10
3DS,1383278400000,1929868,2013-11-01 04:00:00,2013,11
3DS,1385874000000,3515120,2013-12-01 05:00:00,2013,12
3DS,1388552400000,505892,2014-01-01 05:00:00,2014,1
3DS,1391230800000,482110,2014-02-01 05:00:00,2014,2
3DS,1393650000000,542593,2014-03-01 05:00:00,2014,3
3DS,1396324800000,379218,2014-04-01 04:00:00,2014,4
3DS,1398916800000,343312,2014-05-01 04:00:00,2014,5
3DS,1401595200000,477699,2014-06-01 04:00:00,2014,6
3DS,1404187200000,420743,2014-07-01 04:00:00,2014,7
3DS,1406865600000,380147,2014-08-01 04:00:00,2014,8
3DS,1409544000000,473705,2014-09-01 04:00:00,2014,9
3DS,1412136000000,928732,2014-10-01 04:00:00,2014,10
3DS,1414814400000,1382016,2014-11-01 04:00:00,2014,11
3DS,1417410000000,2211206,2014-12-01 05:00:00,2014,12
3DS,1420088400000,399073,2015-01-01 05:00:00,2015,1
3DS,1422766800000,883758,2015-02-01 05:00:00,2015,2
3DS,1425186000000,667346,2015-03-01 05:00:00,2015,3
3DS,1427860800000,346490,2015-04-01 04:00:00,2015,4
3DS,1430452800000,250501,2015-05-01 04:00:00,2015,5
3DS,1433131200000,396440,2015-06-01 04:00:00,2015,6
3DS,1435723200000,386716,2015-07-01 04:00:00,2015,7
3DS,1438401600000,410480,2015-08-01 04:00:00,2015,8
3DS,1441080000000,414734,2015-09-01 04:00:00,2015,9
3DS,1443672000000,353133,2015-10-01 04:00:00,2015,10
3DS,1446350400000,1029049,2015-11-01 04:00:00,2015,11
3DS,1448946000000,2387483,2015-12-01 05:00:00,2015,12
3DS,1451624400000,379926,2016-01-01 05:00:00,2016,1
3DS,1454302800000,439541,2016-02-01 05:00:00,2016,2
3DS,1456808400000,509034,2016-03-01 05:00:00,2016,3
3DS,1459483200000,355534,2016-04-01 04:00:00,2016,4
3DS,1462075200000,320540,2016-05-01 04:00:00,2016,5
3DS,1464753600000,446451,2016-06-01 04:00:00,2016,6
3DS,1467345600000,469429,2016-07-01 04:00:00,2016,7
3DS,1470024000000,459071,2016-08-01 04:00:00,2016,8
3DS,1472702400000,566597,2016-09-01 04:00:00,2016,9
3DS,1475294400000,442841,2016-10-01 04:00:00,2016,10
3DS,1477972800000,1244407,2016-11-01 04:00:00,2016,11
3DS,1480568400000,2087384,2016-12-01 05:00:00,2016,12
3DS,1483246800000,398340,2017-01-01 05:00:00,2017,1
3DS,1485925200000,348539,2017-02-01 05:00:00,2017,2
3DS,1488344400000,428455,2017-03-01 05:00:00,2017,3
3DS,1491019200000,312862,2017-04-01 04:00:00,2017,4
3DS,1493611200000,277961,2017-05-01 04:00:00,2017,5
3DS,1496289600000,348071,2017-06-01 04:00:00,2017,6
3DS,1498881600000,476489,2017-07-01 04:00:00,2017,7
3DS,1501560000000,393363,2017-08-01 04:00:00,2017,8
3DS,1504238400000,427932,2017-09-01 04:00:00,2017,9
3DS,1506830400000,431939,2017-10-01 04:00:00,2017,10
3DS,1509508800000,900664,2017-11-01 04:00:00,2017,11
3DS,1512104400000,1737689,2017-12-01 05:00:00,2017,12
3DS,1514782800000,312487,2018-01-01 05:00:00,2018,1
3DS,1517461200000,288510,2018-02-01 05:00:00,2018,2
3DS,1519880400000,290117,2018-03-01 05:00:00,2018,3
3DS,1522555200000,174069,2018-04-01 04:00:00,2018,4
3DS,1525147200000,154946,2018-05-01 04:00:00,2018,5
3DS,1527825600000,204819,2018-06-01 04:00:00,2018,6
3DS,1530417600000,188320,2018-07-01 04:00:00,2018,7
3DS,1533096000000,239229,2018-08-01 04:00:00,2018,8
3DS,1535774400000,165476,2018-09-01 04:00:00,2018,9
3DS,1538366400000,184398,2018-10-01 04:00:00,2018,10
3DS,1541044800000,642325,2018-11-01 04:00:00,2018,11
3DS,1543640400000,745557,2018-12-01 05:00:00,2018,12
3DS,1546318800000,187695,2019-01-01 05:00:00,2019,1
3DS,1548997200000,140010,2019-02-01 05:00:00,2019,2
3DS,1551416400000,171077,2019-03-01 05:00:00,2019,3
3DS,1554091200000,111636,2019-04-01 04:00:00,2019,4
3DS,1556683200000,122933,2019-05-01 04:00:00,2019,5
3DS,1559361600000,84957,2019-06-01 04:00:00,2019,6
3DS,1561953600000,74731,2019-07-01 04:00:00,2019,7
3DS,1564632000000,87205,2019-08-01 04:00:00,2019,8
3DS,1567310400000,54175,2019-09-01 04:00:00,2019,9
3DS,1569902400000,60111,2019-10-01 04:00:00,2019,10
3DS,1572580800000,187145,2019-11-01 04:00:00,2019,11
3DS,1575176400000,274453,2019-12-01 05:00:00,2019,12
3DS,1577854800000,75346,2020-01-01 05:00:00,2020,1
3DS,1580533200000,51038,2020-02-01 05:00:00,2020,2
3DS,1583038800000,52105,2020-03-01 05:00:00,2020,3
3DS,1585713600000,51334,2020-04-01 04:00:00,2020,4
3DS,1588305600000,53454,2020-05-01 04:00:00,2020,5
3DS,1590984000000,35808,2020-06-01 04:00:00,2020,6
3DS,1593576000000,39013,2020-07-01 04:00:00,2020,7
3DS,1596254400000,23773,2020-08-01 04:00:00,2020,8
3DS,1598932800000,36267,2020-09-01 04:00:00,2020,9
3DS,1601524800000,24490,2020-10-01 04:00:00,2020,10
3DS,1604203200000,20135,2020-11-01 04:00:00,2020,11
3DS,1606798800000,27827,2020-12-01 05:00:00,2020,12
3DS,1609477200000,4181,2021-01-01 05:00:00,2021,1
3DS,1612155600000,4733,2021-02-01 05:00:00,2021,2
3DS,1614574800000,4644,2021-03-01 05:00:00,2021,3
3DS,1617249600000,4251,2021-04-01 04:00:00,2021,4
3DS,1619841600000,2533,2021-05-01 04:00:00,2021,5
3DS,1622520000000,2304,2021-06-01 04:00:00,2021,6
3DS,1625112000000,2761,2021-07-01 04:00:00,2021,7
3DS,1627790400000,1779,2021-08-01 04:00:00,2021,8
3DS,1630468800000,2554,2021-09-01 04:00:00,2021,9
3DS,1633060800000,1844,2021-10-01 04:00:00,2021,10
3DS,1635739200000,1348,2021-11-01 04:00:00,2021,11
3DS,1638334800000,1463,2021-12-01 05:00:00,2021,12
PSV,1322715600000,481573,2011-12-01 05:00:00,2011,12
PSV,1325394000000,107855,2012-01-01 05:00:00,2012,1
PSV,1328072400000,502428,2012-02-01 05:00:00,2012,2
PSV,1330578000000,406438,2012-03-01 05:00:00,2012,3
PSV,1333252800000,192321,2012-04-01 04:00:00,2012,4
PSV,1335844800000,157334,2012-05-01 04:00:00,2012,5
PSV,1338523200000,260101,2012-06-01 04:00:00,2012,6
PSV,1341115200000,158031,2012-07-01 04:00:00,2012,7
PSV,1343793600000,139691,2012-08-01 04:00:00,2012,8
PSV,1346472000000,244431,2012-09-01 04:00:00,2012,9
PSV,1349064000000,174492,2012-10-01 04:00:00,2012,10
PSV,1351742400000,465691,2012-11-01 04:00:00,2012,11
PSV,1354338000000,736090,2012-12-01 05:00:00,2012,12
PSV,1357016400000,230439,2013-01-01 05:00:00,2013,1
PSV,1359694800000,197906,2013-02-01 05:00:00,2013,2
PSV,1362114000000,309282,2013-03-01 05:00:00,2013,3
PSV,1364788800000,164806,2013-04-01 04:00:00,2013,4
PSV,1367380800000,138002,2013-05-01 04:00:00,2013,5
PSV,1370059200000,207440,2013-06-01 04:00:00,2013,6
PSV,1372651200000,155409,2013-07-01 04:00:00,2013,7
PSV,1375329600000,174693,2013-08-01 04:00:00,2013,8
PSV,1378008000000,212361,2013-09-01 04:00:00,2013,9
PSV,1380600000000,323397,2013-10-01 04:00:00,2013,10
PSV,1383278400000,488787,2013-11-01 04:00:00,2013,11
PSV,1385874000000,863044,2013-12-01 05:00:00,2013,12
PSV,1388552400000,253546,2014-01-01 05:00:00,2014,1
PSV,1391230800000,196613,2014-02-01 05:00:00,2014,2
PSV,1393650000000,309642,2014-03-01 05:00:00,2014,3
PSV,1396324800000,180090,2014-04-01 04:00:00,2014,4
PSV,1398916800000,208945,2014-05-01 04:00:00,2014,5
PSV,1401595200000,215247,2014-06-01 04:00:00,2014,6
PSV,1404187200000,209462,2014-07-01 04:00:00,2014,7
PSV,1406865600000,168786,2014-08-01 04:00:00,2014,8
PSV,1409544000000,204012,2014-09-01 04:00:00,2014,9
PSV,1412136000000,185819,2014-10-01 04:00:00,2014,10
PSV,1414814400000,350552,2014-11-01 04:00:00,2014,11
PSV,1417410000000,616078,2014-12-01 05:00:00,2014,12
PSV,1420088400000,165167,2015-01-01 05:00:00,2015,1
PSV,1422766800000,176928,2015-02-01 05:00:00,2015,2
PSV,1425186000000,270289,2015-03-01 05:00:00,2015,3
PSV,1427860800000,133438,2015-04-01 04:00:00,2015,4
PSV,1430452800000,119280,2015-05-01 04:00:00,2015,5
PSV,1433131200000,149128,2015-06-01 04:00:00,2015,6
PSV,1435723200000,109473,2015-07-01 04:00:00,2015,7
PSV,1438401600000,107228,2015-08-01 04:00:00,2015,8
PSV,1441080000000,159697,2015-09-01 04:00:00,2015,9
PSV,1443672000000,133302,2015-10-01 04:00:00,2015,10
PSV,1446350400000,192607,2015-11-01 04:00:00,2015,11
PSV,1448946000000,686653,2015-12-01 05:00:00,2015,12
PSV,1451624400000,226847,2016-01-01 05:00:00,2016,1
PSV,1454302800000,172373,2016-02-01 05:00:00,2016,2
PSV,1456808400000,210541,2016-03-01 05:00:00,2016,3
PSV,1459483200000,131500,2016-04-01 04:00:00,2016,4
PSV,1462075200000,125990,2016-05-01 04:00:00,2016,5
PSV,1464753600000,137556,2016-06-01 04:00:00,2016,6
PSV,1467345600000,101405,2016-07-01 04:00:00,2016,7
PSV,1470024000000,97038,2016-08-01 04:00:00,2016,8
PSV,1472702400000,138322,2016-09-01 04:00:00,2016,9
PSV,1475294400000,114235,2016-10-01 04:00:00,2016,10
PSV,1477972800000,149493,2016-11-01 04:00:00,2016,11
PSV,1480568400000,373040,2016-12-01 05:00:00,2016,12
PSV,1483246800000,164288,2017-01-01 05:00:00,2017,1
PSV,1485925200000,94989,2017-02-01 05:00:00,2017,2
PSV,1488344400000,97392,2017-03-01 05:00:00,2017,3
PSV,1491019200000,47744,2017-04-01 04:00:00,2017,4
PSV,1493611200000,37319,2017-05-01 04:00:00,2017,5
PSV,1496289600000,36671,2017-06-01 04:00:00,2017,6
PSV,1498881600000,28224,2017-07-01 04:00:00,2017,7
PSV,1501560000000,28129,2017-08-01 04:00:00,2017,8
PSV,1504238400000,30921,2017-09-01 04:00:00,2017,9
PSV,1506830400000,24509,2017-10-01 04:00:00,2017,10
PSV,1509508800000,30312,2017-11-01 04:00:00,2017,11
